8.92,11.12,9.63,12.08,13.56,10.72,4.03,15.18,6.27,12.47,6.82,6.12,9.23,11.66,12.44,9.77,12.36,11.62,10.13,8.56,9.17,9.43,8.34,4.4,14.42,6.95,10.38,12.28,11.21,9.41,5.42,10.24,7.97,2.74,5.76,10.78,8.93,6.82,6.54,8.65,7.77,7.97,1.72,6.46,6.86,4.4,12.09,10.84,3.39,2.95,7.56,6.72,5.29,0.0,1.98,3.7,2.7,3.16,16.67,8.0,7.13,3.65,15.76,9.89,3.84,16.45
9.94,12.14,10.65,11.42,14.58,11.74,2.96,16.2,5.04,13.49,7.84,4.89,9.2,12.68,13.46,10.79,13.38,11.59,11.15,9.58,9.15,10.45,9.36,3.18,13.76,6.93,9.15,11.62,12.23,10.43,6.44,9.02,8.99,2.48,6.78,10.76,9.95,7.84,6.52,8.63,8.79,8.99,1.94,7.48,7.88,4.28,10.86,9.62,4.41,2.69,7.54,7.74,6.31,1.98,0.0,2.48,1.47,2.73,11.14,8.96,7.4,3.58,16.03,10.17,2.46,17.41
12.02,14.23,12.73,9.94,16.67,13.82,5.35,18.28,5.27,15.58,9.92,5.12,11.29,14.76,15.55,12.88,15.46,13.68,13.23,11.66,11.23,12.53,11.45,3.4,12.28,9.01,9.38,10.14,14.31,12.52,8.52,9.24,11.08,4.56,8.86,12.84,12.03,9.92,8.6,10.71,10.87,11.07,3.33,9.56,9.96,6.36,11.09,9.84,6.49,4.77,9.62,9.82,8.39,3.7,2.48,0.0,1.3,4.17,11.18,10.39,8.84,5.02,17.47,11.61,4.9,18.84
11.02,13.22,11.72,9.82,15.66,12.81,4.35,17.27,3.92,14.57,8.92,3.77,10.28,13.76,14.54,11.87,14.45,12.67,12.23,10.66,10.22,11.52,10.44,2.06,12.16,8.0,8.03,10.02,13.3,11.51,7.51,7.89,10.07,3.56,7.86,11.83,11.02,8.91,7.59,9.7,9.87,10.06,2.33,8.56,8.96,5.36,9.74,8.5,5.48,3.77,8.62,8.81,7.39,2.7,1.47,1.3,0.0,2.91,10.61,9.13,7.59,3.76,16.21,10.35,3.64,17.58
11.41,13.61,12.12,11.34,16.05,13.21,5.6,17.67,7.28,14.96,9.31,7.13,11.72,14.15,14.93,12.26,14.84,14.1,12.62,11.05,11.66,11.91,10.83,5.41,13.69,9.44,11.38,11.55,13.7,11.9,7.91,11.25,10.46,4.81,8.25,13.27,11.42,9.3,9.03,11.14,10.26,10.45,2.79,8.95,9.35,6.89,13.1,11.85,5.87,5.02,10.05,9.2,7.78,3.16,2.73,4.17,2.91,0.0,16.31,10.58,9.18,3.29,17.8,11.94,5.23,19.02
24.81,27.02,25.52,9.77,29.45,26.61,14.02,31.07,8.66,28.37,22.71,8.51,25.38,27.55,28.34,25.67,28.25,27.77,26.02,24.45,25.32,25.32,24.24,7.97,7.66,23.1,3.03,9.97,27.1,25.3,21.31,2.86,23.87,18.88,21.65,26.93,24.82,22.71,22.69,24.8,23.66,23.86,16.61,22.35,22.75,20.29,2.49,1.37,19.28,19.09,23.71,22.61,21.18,16.67,11.14,11.18,10.61,16.31,0.0,23.14,22.31,16.72,30.94,25.07,19.02,31.58
2.11,4.59,3.09,18.61,7.03,3.92,8.14,12.26,13.0,4.86,5.73,12.85,15.8,5.13,5.91,2.96,4.75,18.19,3.34,1.76,15.74,2.89,1.55,11.13,20.95,13.52,17.11,18.81,3.82,2.88,4.33,16.97,1.29,7.04,2.81,17.35,3.69,3.87,13.11,15.22,2.53,2.26,9.05,3.51,2.33,6.56,18.82,17.58,3.73,6.7,14.14,2.18,4.44,8.0,8.96,10.39,9.13,10.58,23.14,0.0,13.52,10.22,22.15,16.28,7.61,13.64
15.09,17.29,15.8,17.78,19.73,16.89,4.3,21.35,11.45,18.64,12.99,11.3,4.69,17.83,18.61,15.94,18.53,7.08,16.3,14.73,4.63,15.59,14.51,9.59,20.12,2.06,15.56,17.98,17.38,15.58,11.59,15.43,14.14,7.99,11.93,6.24,15.1,12.99,2.0,4.11,13.94,14.13,8.18,12.63,13.03,10.57,17.27,16.03,9.55,5.11,3.02,12.89,11.46,7.13,7.4,8.84,7.59,9.18,22.31,13.52,0.0,10.77,12.3,6.43,6.01,22.65
11.79,14.0,12.5,12.19,16.43,13.59,7.15,18.05,7.62,15.34,9.69,7.48,12.36,14.53,15.32,12.64,15.23,14.74,13.0,11.43,12.3,12.3,11.22,5.76,14.53,10.08,11.73,12.39,14.08,12.28,8.29,11.6,10.85,5.86,8.63,13.91,11.8,9.69,9.67,11.78,10.64,10.84,3.59,9.33,9.73,7.27,13.45,12.2,6.26,6.07,10.69,9.59,8.16,3.65,3.58,5.02,3.76,3.29,16.72,10.22,10.77,0.0,21.64,15.78,9.72,22.29
23.72,25.92,24.42,26.4,28.36,25.51,13.85,29.97,20.08,27.27,21.62,19.93,7.41,26.46,27.24,24.57,27.15,4.46,24.93,23.36,9.36,24.22,23.14,18.21,28.75,11.61,24.19,26.6,26.0,24.21,20.21,24.05,22.77,16.62,20.56,5.97,23.72,21.61,9.27,8.17,22.57,22.76,16.81,21.26,21.66,19.2,25.9,24.66,18.18,16.83,8.51,21.51,20.09,15.76,16.03,17.47,16.21,17.8,30.94,22.15,12.3,21.64,0.0,7.22,14.39,30.85
17.85,20.06,18.56,20.54,22.49,19.65,7.98,24.11,14.21,21.4,15.75,14.06,1.54,20.59,21.38,18.7,21.29,3.0,19.06,17.49,3.5,18.36,17.27,12.35,22.88,5.74,18.32,20.74,20.14,18.34,14.35,18.19,16.91,10.76,14.69,3.82,17.86,15.75,3.4,2.31,16.7,16.9,10.94,15.39,15.79,13.33,20.03,18.79,12.32,10.97,2.64,15.65,14.22,9.89,10.17,11.61,10.35,11.94,25.07,16.28,6.43,15.78,7.22,0.0,8.52,24.98
9.17,11.38,9.88,14.48,13.82,10.97,1.85,15.43,7.51,12.73,7.08,7.36,7.78,11.91,12.7,10.03,12.61,10.17,10.39,8.81,7.73,9.68,8.6,5.64,16.83,3.51,11.62,14.69,11.46,9.67,5.67,11.48,8.23,1.86,6.01,9.34,9.18,7.07,5.1,7.21,8.02,8.22,4.89,6.72,7.11,4.3,13.33,12.09,3.61,1.53,6.12,6.97,5.52,3.84,2.46,4.9,3.64,5.23,19.02,7.61,6.01,9.72,14.39,8.52,0.0,16.4
15.21,8.02,8.78,27.05,12.71,11.81,16.58,3.4,21.44,6.9,16.55,21.3,24.24,10.81,11.6,16.06,11.51,26.63,11.46,14.85,24.19,10.88,14.63,19.58,29.39,21.97,25.55,27.25,10.36,9.14,15.15,25.42,9.83,15.49,11.46,25.8,13.88,12.51,21.56,23.67,10.66,14.26,17.49,11.96,13.15,15.0,27.27,26.02,14.34,15.15,22.58,13.01,13.09,16.45,17.41,18.84,17.58,19.02,31.58,13.64,22.65,22.29,30.85,24.98,16.4,0.0
